"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
93,50,56,59,53,43,81,68,21,33,68,59,60,68,19,57,82,17,29,29
93,49,46,54,50,51,83,62,33,45,70,53,60,75,18,51,79,14,31,29
84,44,44,55,50,38,86,68,30,43,69,63,66,60,20,51,80,12,40,34
86,54,40,49,48,43,80,63,25,30,74,64,58,73,19,55,82,18,42,27
91,48,49,53,43,44,76,57,24,36,67,55,75,65,22,46,85,20,31,33
91,50,56,56,52,52,81,66,22,32,72,63,62,68,21,54,79,17,34,27
92,53,54,48,55,37,88,64,28,42,85,58,64,66,20,47,75,16,30,23
101,51,46,54,58,46,79,60,29,38,73,63,63,67,17,40,85,19,27,27
87,50,46,56,50,47,88,65,22,37,79,59,57,64,27,40,77,17,32,41
86,55,50,62,50,52,83,54,23,42,72,55,56,70,25,45,80,18,31,28
97,54,42,61,38,54,73,62,27,44,67,61,71,73,23,43,84,17,28,23
91,57,46,61,49,44,73,70,23,41,70,60,64,75,13,56,79,16,33,31
90,55,47,47,45,47,81,65,22,48,74,56,66,69,20,55,77,13,32,36
92,54,44,53,51,49,77,64,28,41,71,58,60,60,20,56,82,17,40,31
96,52,48,54,55,42,72,68,26,48,78,60,67,69,14,48,79,15,26,33
85,57,48,57,52,50,72,62,30,38,76,57,61,60,20,45,87,14,43,31
91,49,42,58,43,44,80,62,21,39,75,67,70,73,20,48,73,15,34,33
90,61,42,54,57,40,75,63,19,37,71,65,67,69,23,39,81,19,28,32
86,59,49,55,52,46,83,69,24,41,75,64,53,68,17,42,80,17,32,35
95,48,46,56,47,54,73,59,31,39,76,52,60,71,20,47,76,22,32,32
87,54,51,60,60,43,74,64,18,35,80,62,60,69,17,49,78,28,34,24
97,51,54,53,40,47,78,59,35,34,67,67,58,76,18,50,82,18,27,34
95,53,40,49,51,54,74,69,22,38,80,60,62,72,21,48,83,21,32,29
97,57,50,56,45,47,64,64,23,33,61,69,66,73,23,49,78,14,32,36
94,44,46,57,54,45,80,63,21,39,74,58,59,74,21,55,76,15,33,28
88,49,45,55,55,44,80,59,24,40,80,54,55,70,22,47,90,19,31,27
83,45,50,51,56,48,82,56,27,46,68,56,71,79,19,53,78,19,30,27
89,48,53,57,49,44,75,66,21,37,73,57,73,61,23,55,77,17,28,31
91,53,58,53,44,55,85,62,21,43,78,67,59,63,23,48,71,18,25,29
99,49,40,57,48,44,80,64,20,31,77,56,65,69,19,44,86,26,35,37
95,52,49,53,48,50,78,58,25,35,75,72,61,66,23,47,82,19,30,28
89,50,49,45,58,41,67,61,28,39,79,60,61,69,23,52,89,20,29,28
92,51,46,50,55,57,76,53,27,43,68,60,64,69,22,42,76,17,28,31
90,55,42,52,48,50,79,60,24,43,74,58,61,71,22,50,85,16,28,35
88,49,49,53,48,48,88,67,24,41,75,58,61,74,18,43,83,20,24,29
94,55,54,44,53,47,79,64,30,31,78,62,61,61,22,53,76,12,32,35
87,49,55,61,48,38,72,64,38,37,67,68,61,64,20,47,80,17,29,33
85,57,52,51,53,46,82,65,21,38,86,57,50,68,21,50,88,17,27,26
94,50,56,57,45,47,78,50,25,38,74,58,64,78,21,51,73,23,26,31
89,49,54,58,59,45,78,61,25,39,71,68,58,60,18,48,80,15,32,36
88,54,50,62,48,40,81,58,29,34,74,56,60,69,24,57,83,23,29,20
88,53,52,65,51,48,79,60,31,38,64,64,63,73,21,42,70,18,29,24
90,57,46,60,47,50,78,67,23,35,75,64,58,73,20,44,84,16,25,28
89,58,54,55,54,37,71,60,23,44,68,55,60,69,20,53,83,17,30,32
91,53,36,57,55,57,78,64,28,35,69,62,61,67,22,47,86,14,26,31
90,45,53,50,54,44,67,60,28,39,58,64,64,73,26,47,82,24,27,32
87,52,50,42,53,51,72,66,24,37,74,69,65,64,18,49,85,16,33,30
88,50,58,53,46,48,84,48,31,37,73,51,62,73,19,54,79,14,29,34
89,53,47,58,46,44,85,56,28,38,74,68,64,67,21,47,80,16,30,30
92,49,51,50,51,52,84,65,28,44,71,63,52,65,17,46,77,16,35,26
85,46,53,44,58,49,82,64,22,44,68,61,58,70,21,47,85,20,30,26
87,49,44,53,56,49,80,61,26,42,63,55,66,63,23,51,87,13,32,34
89,56,51,56,46,54,72,65,26,42,75,59,60,64,20,48,73,19,25,31
91,46,37,57,48,55,77,61,23,40,67,57,65,73,21,50,80,18,36,33
91,52,44,50,45,56,76,67,27,39,79,65,59,77,19,43,76,23,31,25
85,50,48,59,46,48,84,59,27,43,74,69,55,74,20,50,85,19,26,31
96,45,55,57,46,55,80,68,22,34,73,60,60,66,20,47,75,22,30,33
95,61,47,50,52,45,75,70,23,30,72,66,68,73,18,47,79,15,29,33
92,55,52,53,52,35,76,66,22,41,77,64,67,71,16,45,78,23,31,29
99,58,44,59,52,42,82,61,32,39,66,66,55,64,19,50,77,20,25,31
92,55,52,48,53,52,72,59,28,39,70,64,72,62,23,48,76,25,25,32
96,59,49,60,46,48,78,62,25,36,81,65,62,66,26,45,80,15,28,22
83,58,42,53,50,44,81,60,26,42,73,71,69,66,17,53,80,15,28,26
99,50,50,53,44,39,81,64,33,42,78,60,63,67,19,45,77,13,34,35
81,47,51,51,51,50,79,60,26,36,76,58,64,80,22,48,88,19,20,33
92,52,40,49,52,34,79,64,25,37,74,70,64,87,18,42,84,19,29,38
98,54,47,47,71,43,72,61,19,42,81,63,62,69,20,43,87,20,28,24
85,46,46,48,54,44,82,63,25,43,75,63,61,72,20,48,80,14,37,32
93,55,41,52,51,51,81,66,28,38,61,68,60,62,20,50,74,20,38,26
86,47,50,48,39,49,75,69,33,31,71,59,64,71,23,53,77,19,33,33
89,53,46,53,52,50,77,57,27,37,72,64,63,72,17,51,90,18,29,29
91,51,51,58,51,37,80,67,24,48,68,64,63,66,17,55,79,17,32,27
89,50,46,57,44,46,85,66,27,41,72,54,58,64,20,48,80,16,37,34
88,49,46,53,49,53,82,59,29,33,86,64,65,79,20,50,82,19,24,26
89,64,40,55,46,49,72,58,21,40,75,64,65,64,22,54,71,20,27,37
93,56,51,55,44,51,85,60,31,41,81,53,53,67,17,46,73,26,36,32
89,51,53,49,47,49,77,65,24,35,75,70,58,64,24,51,73,21,27,28
90,48,53,54,46,51,75,60,24,38,79,68,65,72,16,43,80,21,30,33
92,51,52,50,43,51,72,67,23,39,80,56,59,73,19,55,85,21,32,23
97,46,52,57,56,52,72,66,24,36,71,54,58,72,21,43,82,19,33,26
86,53,49,57,46,45,83,53,30,43,74,67,61,61,20,52,87,15,34,40
88,52,45,50,56,53,78,61,29,33,81,64,57,64,28,53,67,16,24,31
89,48,46,56,56,46,75,63,21,36,70,59,70,62,23,51,81,17,33,31
87,49,46,47,54,43,87,62,29,41,75,68,61,72,22,44,76,16,28,31
77,56,57,60,46,48,69,65,24,40,83,57,67,72,17,50,74,18,32,26
89,55,52,62,49,38,69,57,27,36,71,59,67,72,26,50,85,14,34,26
96,44,49,55,52,40,77,61,29,39,70,66,62,67,19,56,84,14,31,29
87,53,47,52,54,54,75,62,23,38,72,61,68,67,20,50,82,13,30,35
84,52,50,50,56,44,73,66,17,30,63,63,73,82,21,51,84,20,33,33
91,48,49,55,48,47,79,64,25,39,72,60,52,68,19,51,88,17,30,36
90,49,50,49,47,51,78,67,27,33,72,74,56,72,23,58,79,17,28,22
90,58,46,52,51,46,79,56,31,37,64,69,55,70,19,56,81,20,29,31
83,62,40,53,60,55,80,61,22,38,71,62,59,79,25,47,77,12,30,27
88,55,50,55,54,42,81,60,19,37,82,60,67,75,20,49,78,16,35,33
96,46,54,58,52,50,84,69,29,36,72,59,61,68,17,48,77,19,28,25
101,52,41,50,52,52,77,66,30,37,69,61,58,63,21,55,86,20,32,28
95,50,41,57,52,43,77,67,32,37,73,61,64,67,20,50,81,12,27,31
97,49,45,51,62,51,84,56,30,37,66,53,66,61,21,45,76,24,31,27
90,46,48,51,55,51,71,65,25,35,73,75,52,63,21,50,90,16,35,28
83,45,46,58,46,52,83,63,29,42,73,56,58,73,18,50,84,22,27,31
87,54,46,49,45,50,83,67,22,37,72,63,64,71,21,50,77,18,35,34
89,46,49,52,48,51,78,68,27,29,67,65,69,71,21,52,82,21,30,33
87,45,49,54,56,43,81,50,22,43,79,64,67,73,19,43,79,22,39,26
88,61,47,52,55,49,73,71,29,33,72,59,58,78,24,48,83,13,28,29
85,45,47,58,44,45,77,67,28,43,79,60,61,65,22,52,83,12,31,34
81,54,40,53,49,43,82,55,24,39,74,63,69,74,23,49,84,23,27,35
87,46,53,47,41,49,73,71,23,38,73,67,58,73,23,52,82,20,30,34
96,49,51,54,49,53,78,58,30,36,79,59,73,68,16,47,84,20,22,25
91,66,53,51,48,46,75,60,23,43,70,56,57,67,19,56,79,16,38,26
88,57,49,57,45,42,85,67,33,41,83,64,57,65,24,46,81,11,27,28
98,51,34,52,45,54,80,57,28,50,79,58,57,60,22,48,72,21,34,39
93,50,46,57,59,47,79,61,23,38,62,63,67,68,21,53,77,16,27,33
94,52,45,56,46,53,78,64,26,43,72,54,66,67,20,46,77,17,27,36
82,43,49,47,53,51,85,61,21,44,79,60,64,70,16,53,79,18,29,31
93,55,49,53,53,47,72,65,20,36,71,60,55,65,23,51,85,15,30,37
92,52,54,48,48,42,85,58,32,39,76,63,57,59,21,43,84,21,40,31
99,51,47,51,51,40,74,66,29,37,77,66,62,72,22,53,76,13,29,29
93,44,39,49,42,47,80,65,25,47,76,72,63,73,15,56,81,20,36,31
94,51,49,53,45,40,78,62,29,36,78,57,69,65,17,51,85,18,37,27
93,55,43,60,47,41,75,63,33,41,68,65,61,68,18,45,76,17,39,30
97,50,42,46,51,47,80,60,27,49,73,59,64,65,21,53,71,12,34,32
85,50,37,53,47,57,82,64,24,37,70,60,69,73,28,49,77,21,30,36
87,47,52,56,49,45,73,69,18,44,74,61,59,65,24,50,80,23,23,35
91,54,45,53,46,37,82,63,26,33,73,74,70,74,20,43,82,24,29,33
88,52,48,57,49,35,87,66,37,41,78,60,67,63,18,52,85,18,28,24
90,52,45,60,47,42,82,64,30,38,77,62,61,73,16,46,80,19,26,31
96,57,46,55,48,55,81,61,18,38,73,55,57,64,24,44,88,15,26,35
92,55,47,54,51,37,80,63,20,35,78,57,55,73,23,45,78,23,34,36
85,42,47,45,58,53,78,64,26,47,76,61,62,63,23,48,87,16,36,26
92,55,41,52,40,52,79,56,24,45,80,64,64,66,24,49,83,17,31,27
88,52,44,59,49,52,72,60,27,36,71,65,59,69,22,50,83,16,35,26
86,51,49,53,44,48,87,54,25,38,76,66,62,63,18,47,82,16,45,26
97,52,49,58,47,49,78,62,30,37,76,61,67,71,18,33,74,17,36,33
86,44,45,54,58,61,77,58,23,45,73,60,64,70,19,47,88,13,28,27
90,55,46,52,44,52,84,56,24,41,72,58,54,74,20,44,74,24,34,33
92,55,48,53,49,49,78,62,25,30,74,68,56,69,22,45,82,17,38,31
93,56,45,58,53,45,74,54,24,37,76,63,69,61,19,47,83,24,34,32
95,59,49,45,50,43,76,58,23,49,63,69,61,74,22,51,74,17,33,27
90,56,53,45,50,53,75,67,22,39,71,62,67,76,18,55,74,20,29,23
90,56,47,50,48,45,76,64,23,39,71,65,69,65,16,51,82,22,31,30
93,42,60,63,56,47,76,68,25,36,73,63,59,64,20,48,78,14,31,29
97,49,49,45,48,47,79,70,32,39,75,57,61,58,22,51,78,22,31,29
83,49,51,57,50,46,69,70,26,36,73,67,60,74,18,48,76,15,34,33
93,54,50,61,42,55,67,71,19,35,66,69,67,62,18,58,79,20,27,32
89,64,50,57,49,37,77,67,19,36,78,70,59,67,21,43,85,19,25,32
95,47,54,52,53,46,79,72,25,30,64,55,61,62,21,44,89,21,33,40
89,47,53,54,48,48,72,72,37,41,81,57,61,68,19,47,76,18,31,34
92,55,46,62,42,52,79,65,27,47,74,57,59,65,17,54,85,17,23,32
84,59,46,59,46,47,79,63,23,38,72,63,67,74,19,46,72,19,29,27
89,52,52,53,57,48,74,60,25,39,75,70,56,63,21,46,89,16,38,21
92,46,51,54,54,46,84,62,30,36,75,67,63,63,14,41,72,22,31,32
98,52,59,55,51,44,77,68,22,40,64,63,62,64,21,42,80,18,28,34
82,51,43,60,50,52,83,59,22,45,73,65,59,74,20,46,76,19,30,29
94,52,50,51,59,52,76,64,19,39,69,57,62,73,21,47,79,24,33,24
85,42,49,61,52,43,79,62,33,33,88,65,66,70,20,38,79,22,28,27
87,48,55,48,65,40,74,59,24,39,74,59,68,72,17,43,84,21,31,34
85,49,56,56,52,52,76,70,26,34,78,59,67,67,23,48,75,12,24,29
94,50,43,52,52,47,71,67,26,29,80,65,60,71,18,49,84,19,35,34
87,49,47,52,50,42,83,62,22,37,76,66,62,64,20,51,79,23,30,31
84,49,56,48,46,47,82,64,23,43,77,73,61,61,24,46,88,14,37,24
88,52,46,49,53,56,78,62,29,38,77,60,61,73,20,43,83,14,29,30
94,49,53,46,50,49,79,53,27,34,75,64,63,71,22,45,82,16,32,35
89,56,48,61,48,53,75,63,27,42,69,60,59,67,20,47,83,13,33,29
84,56,50,52,46,52,76,63,25,43,85,65,62,72,16,47,79,16,28,29
92,49,51,48,50,40,80,58,25,42,67,59,58,68,21,49,83,23,34,24
88,52,46,49,53,47,75,61,18,45,81,63,71,72,15,48,74,19,33,34
97,49,38,52,44,45,76,67,26,38,74,65,63,71,18,62,86,21,22,37
93,56,57,54,43,46,79,66,32,37,70,70,61,65,20,50,77,17,24,27
92,46,47,47,57,55,78,61,23,35,79,57,68,72,21,54,78,14,29,29
89,47,45,52,54,57,82,64,24,35,75,65,63,55,20,41,82,22,28,31
91,48,47,56,48,52,82,62,28,35,74,51,63,65,20,47,82,19,25,35
94,56,45,60,49,47,76,63,24,40,66,61,69,70,18,50,83,25,32,21
88,47,48,54,53,48,75,67,32,46,75,67,59,70,14,53,77,19,31,26
92,56,49,54,46,45,76,56,26,42,66,60,66,68,18,55,78,18,34,32
78,54,46,52,51,40,78,63,29,45,89,59,59,59,21,48,80,19,37,26
90,66,42,55,47,39,69,68,22,43,73,62,61,69,24,52,85,18,29,31
89,47,43,62,52,49,89,57,27,37,68,65,58,65,19,47,82,15,36,29
91,42,50,58,44,41,80,54,28,46,76,67,61,74,20,45,78,20,34,34
90,49,47,50,50,44,77,64,23,42,74,66,62,74,19,55,85,12,34,31
93,39,47,51,47,53,68,57,31,38,74,74,65,75,19,49,73,19,33,32
94,57,49,58,52,46,83,56,27,39,70,59,63,72,19,47,87,15,30,26
89,57,56,57,48,44,79,61,31,38,69,66,57,69,18,42,83,21,31,27
90,57,50,48,46,50,83,67,29,41,65,53,64,63,25,54,81,21,24,25
88,57,50,55,47,46,73,62,27,37,81,63,61,75,19,44,77,16,24,37
90,44,47,53,52,39,78,64,28,42,70,65,67,62,20,51,85,20,34,32
85,53,42,56,49,50,81,64,27,40,64,72,67,69,24,41,83,19,27,31
90,59,52,47,53,43,73,55,17,50,78,61,65,73,21,44,84,18,37,28
87,57,43,56,47,39,92,70,21,41,77,68,57,64,17,51,79,13,35,40
97,55,54,57,45,44,78,65,24,43,71,58,61,67,19,40,76,17,45,30
90,54,49,48,41,50,86,68,22,34,71,64,69,62,20,52,83,19,33,32
96,52,47,50,55,44,72,63,25,47,67,55,68,65,18,54,79,21,32,29
90,58,51,41,47,52,83,58,33,36,69,57,64,68,20,49,85,11,39,34
87,53,47,52,49,40,76,75,27,39,79,62,64,63,17,52,87,22,26,27
89,41,63,47,56,55,70,68,19,32,84,70,61,71,19,47,78,18,41,25
89,53,46,60,55,43,80,60,27,42,73,57,60,60,19,45,75,23,26,31
93,61,47,50,49,44,74,63,28,37,72,59,61,76,21,47,84,21,34,30
87,59,44,57,56,48,82,56,19,31,70,66,62,69,19,51,87,24,33,24
92,54,52,57,46,50,67,65,25,40,74,68,63,61,21,50,74,15,29,35
91,59,51,59,42,49,68,52,28,36,71,64,62,73,22,47,78,13,33,35
97,48,51,55,46,50,71,65,29,35,71,53,57,71,23,50,83,25,26,35
93,46,58,54,46,47,73,56,24,44,78,56,57,74,18,46,91,25,28,28
85,49,43,58,51,49,70,65,22,38,69,66,70,65,21,55,79,19,31,36
88,48,54,52,50,52,77,61,24,38,75,56,72,76,17,52,79,18,31,29
90,50,46,51,53,51,76,61,25,44,81,62,63,64,17,44,83,18,32,28
100,62,49,45,49,50,85,59,21,38,77,63,60,71,20,51,78,17,28,28
89,47,40,52,47,46,89,60,28,49,72,63,65,67,19,50,81,22,28,22
90,55,53,57,44,37,69,70,23,34,69,67,60,71,19,51,86,20,30,31
89,50,52,55,47,39,87,62,23,36,73,63,59,70,32,43,75,24,32,29
84,51,44,57,45,55,86,58,27,35,72,67,66,71,20,48,84,13,27,29
90,56,43,61,44,41,81,75,21,32,76,62,68,62,22,52,75,22,35,29
91,53,53,51,46,46,75,65,24,41,79,58,74,70,21,38,74,15,29,38
84,49,43,52,43,40,76,69,25,48,78,51,60,71,18,52,87,25,37,32
88,46,48,52,48,44,81,62,21,38,74,63,62,75,20,42,79,26,33,30
96,46,49,59,53,49,83,64,25,34,79,62,62,65,20,47,76,22,29,25
88,59,49,59,48,55,75,58,25,39,79,57,64,63,19,52,75,12,34,29
89,64,39,53,55,43,72,58,22,38,72,62,64,73,18,56,81,16,26,30
94,50,51,50,48,47,78,58,28,44,65,63,61,73,24,50,88,17,27,26
88,51,41,53,41,44,86,74,26,37,67,58,57,78,24,48,74,15,37,38
86,57,49,45,46,45,80,63,25,46,81,57,66,72,21,46,83,17,26,31
78,60,45,53,54,49,83,65,28,39,64,57,65,78,21,43,88,14,29,32
92,49,46,47,47,38,92,61,24,35,72,68,61,70,26,49,76,17,28,34
90,51,51,49,47,45,78,75,29,36,72,62,70,69,20,43,84,20,33,23
85,63,45,55,59,43,78,61,25,36,83,69,58,67,21,47,74,17,27,29
91,61,52,48,52,51,81,66,26,35,77,63,59,69,20,45,81,13,27,29
93,48,56,44,51,39,74,70,33,42,78,52,69,70,17,50,79,15,29,39
88,42,42,53,53,43,81,69,26,37,75,62,65,77,22,44,80,20,32,43
93,47,40,56,47,49,87,60,24,40,72,70,59,67,19,59,72,19,31,28
91,51,49,60,48,45,78,66,27,46,83,60,53,57,17,47,77,15,42,33
93,52,62,55,49,44,73,66,27,51,62,56,60,65,15,48,79,15,34,27
90,48,45,50,47,43,83,60,26,39,77,68,59,71,23,54,77,18,29,35
88,51,51,54,48,54,74,60,24,42,77,68,63,72,22,43,79,21,28,26
83,57,53,49,44,44,83,67,26,42,76,64,64,76,24,47,68,21,25,28
92,55,51,52,51,47,79,57,23,33,84,58,67,61,24,50,82,15,33,28
92,50,44,44,46,47,79,64,35,33,79,61,69,68,19,55,82,17,26,33
89,55,51,59,52,44,76,65,24,48,70,60,64,67,19,45,87,17,32,24
92,53,49,49,51,39,79,74,20,41,69,60,63,66,20,58,80,19,34,24
96,43,47,51,52,45,73,64,25,41,73,67,66,63,26,53,85,14,28,31
90,56,42,57,47,48,77,62,19,41,81,54,70,65,24,52,75,18,27,31
92,55,51,59,53,57,82,68,22,35,64,59,52,69,23,53,80,21,27,23
87,42,57,50,43,50,75,76,20,37,72,60,71,65,20,49,82,21,27,36
87,50,48,51,54,51,77,64,20,39,77,70,58,64,22,41,80,19,26,35
95,45,40,56,52,39,73,59,31,44,73,69,66,71,21,51,87,14,28,27
89,56,49,43,50,37,74,63,25,41,75,75,71,61,17,44,89,17,37,25
85,55,54,48,46,49,83,67,28,40,74,58,64,70,18,51,80,18,28,27
91,52,52,48,52,49,80,63,27,32,76,69,62,67,16,47,78,24,26,27
83,53,58,60,53,47,88,59,20,36,78,59,60,66,19,47,81,21,27,31
95,50,44,43,45,44,79,69,29,41,68,59,67,68,21,58,84,19,29,35
83,56,46,47,49,43,75,64,29,47,74,66,62,65,17,49,81,27,30,27
85,53,45,50,58,48,81,68,27,43,69,52,63,69,16,52,80,17,33,36
91,50,45,52,52,40,76,63,30,42,71,72,64,72,21,36,82,12,35,37
96,48,49,54,49,48,73,63,35,36,69,63,64,74,22,47,83,21,22,25
89,56,55,56,46,49,77,59,25,34,74,69,57,68,23,52,80,21,31,32
84,44,48,67,52,48,75,62,26,45,74,66,70,66,19,41,85,19,35,20
94,50,57,61,46,46,84,62,30,41,68,54,69,76,22,52,70,18,27,23
93,44,42,48,50,49,78,70,30,39,76,63,67,74,24,45,85,15,24,27
93,52,47,62,41,46,77,61,29,38,75,60,65,73,19,57,77,17,26,30
94,54,45,53,52,50,85,62,20,41,71,63,59,67,19,46,79,17,33,35
84,65,49,48,53,48,79,65,23,43,86,51,63,68,16,44,78,18,36,27
94,55,44,51,46,44,85,63,24,48,83,55,62,70,20,47,76,19,34,28
90,45,50,48,58,53,75,61,25,39,84,57,64,66,17,56,74,11,33,34
96,49,38,58,47,44,73,60,22,41,70,63,62,73,27,59,84,20,28,33
92,47,46,51,47,44,77,56,26,44,68,70,61,69,23,49,79,18,34,34
91,53,51,48,55,52,76,62,27,33,75,62,66,65,21,46,82,21,30,32
92,51,47,57,49,43,74,64,23,36,90,61,60,68,19,56,78,17,27,39
84,55,48,48,55,52,79,69,24,37,82,53,67,71,22,43,78,17,31,29
97,51,47,49,52,48,77,55,30,38,73,69,67,66,23,43,78,19,31,29
88,45,51,55,52,50,77,61,27,37,79,61,68,69,22,39,84,17,36,25
96,49,56,52,48,48,79,68,32,41,63,69,66,65,24,41,87,13,28,21
90,62,45,56,46,45,78,68,26,41,81,58,55,63,21,49,80,16,36,28
96,49,50,49,47,50,77,61,29,33,74,70,58,74,23,46,81,13,36,30
90,56,44,48,47,50,78,64,26,36,77,62,64,68,20,50,80,21,31,33
88,41,51,55,48,51,81,65,24,36,83,64,62,78,17,46,82,15,34,23
91,53,50,55,44,44,86,67,32,34,71,62,56,70,21,38,74,29,35,36
92,65,51,54,46,50,78,65,27,38,73,67,56,67,19,51,75,15,23,31
94,55,45,48,46,54,78,72,30,31,79,57,67,67,21,35,83,19,33,30
88,51,48,57,55,46,74,59,20,45,75,66,70,69,19,52,78,16,28,26
91,53,43,53,52,38,71,64,25,43,70,78,66,75,23,43,81,20,36,26
90,52,50,49,50,41,78,64,24,47,78,58,58,63,24,52,89,12,31,27
88,46,48,53,55,49,68,67,18,38,70,64,70,68,22,46,71,18,32,33
91,53,48,62,52,42,83,56,27,38,77,56,60,65,19,53,82,24,28,27
90,43,42,47,47,49,78,64,21,47,79,70,68,64,21,48,80,19,32,36
89,49,46,56,50,43,82,66,24,46,69,68,68,63,23,50,77,19,23,33
89,43,51,53,40,51,79,62,23,41,68,74,66,76,22,58,82,9,32,29
86,47,46,53,45,52,77,72,27,36,68,62,56,71,19,52,88,23,29,31
88,63,45,52,48,53,81,66,25,39,73,57,68,68,19,45,74,21,34,25
85,48,57,54,49,46,82,63,27,36,72,56,61,70,17,48,84,24,35,33
90,48,53,47,45,42,79,69,23,33,81,58,72,66,23,45,78,16,33,38
89,60,43,57,51,53,73,58,18,35,67,63,60,67,28,55,88,19,31,22
101,56,49,56,53,50,80,49,17,44,72,59,60,72,24,47,79,12,32,32
90,57,42,43,57,51,81,57,20,44,74,60,54,70,24,50,76,11,35,41
90,58,51,54,48,51,64,65,19,39,77,70,47,69,19,53,84,25,33,24
86,50,50,54,47,46,79,60,22,36,76,66,70,77,24,55,73,16,27,25
87,61,48,50,57,52,70,60,23,43,75,63,66,63,23,48,82,21,25,21
90,49,43,46,50,47,79,71,28,31,86,64,60,63,17,48,89,14,34,33
90,52,47,52,46,55,80,58,23,46,66,67,63,71,17,42,81,23,29,28
88,56,51,61,49,44,78,60,22,39,68,64,66,66,21,50,77,18,34,29
89,45,49,45,60,26,77,68,28,39,79,62,55,61,24,60,87,27,38,27
95,55,48,62,44,46,85,65,19,36,73,62,62,66,21,43,83,18,28,31
90,44,44,52,55,50,83,52,29,35,73,60,61,64,19,52,86,14,41,36
92,52,46,61,46,37,77,63,29,40,71,65,67,75,20,43,76,21,26,31
97,54,47,52,48,49,78,64,19,36,73,63,69,64,18,47,76,18,35,28
82,58,48,51,56,49,76,69,30,33,81,62,66,66,18,44,76,13,34,26
87,60,51,54,49,41,82,81,26,36,67,59,68,64,14,49,81,16,34,30
87,51,46,46,58,40,78,65,30,34,67,60,71,75,18,50,79,14,36,30
92,53,47,57,53,48,80,62,28,41,75,72,61,59,21,46,76,15,22,30
87,58,53,54,41,45,76,67,23,41,79,63,57,75,20,50,78,21,27,33
87,54,48,46,50,44,75,64,22,44,61,71,59,71,25,56,83,15,28,31
90,53,50,54,48,52,67,72,17,38,75,61,62,65,24,42,77,28,34,29
83,47,45,50,54,46,79,66,28,40,76,55,65,74,19,52,85,17,32,26
92,49,57,53,53,39,75,59,25,40,66,57,63,68,29,52,85,19,29,28
89,43,43,58,61,44,78,67,24,33,75,61,64,67,20,43,81,27,34,27
91,45,47,51,51,41,83,66,20,31,78,53,65,70,23,48,84,17,39,38
91,51,41,54,53,49,77,62,26,47,70,61,57,78,17,52,78,12,32,36
90,49,60,55,49,47,80,57,25,42,80,68,60,63,24,45,85,18,32,26
92,50,51,48,55,43,77,60,23,50,73,60,64,62,21,46,85,17,31,25
94,47,55,60,45,46,75,59,27,31,78,60,58,73,20,61,82,19,25,30
91,55,49,51,49,50,83,63,27,29,73,66,65,66,18,42,85,22,32,27
93,56,51,54,45,49,79,53,22,37,75,62,65,74,23,45,79,18,28,30
82,50,44,49,56,60,76,62,22,39,69,65,57,72,19,49,76,24,28,34
87,52,50,53,50,47,78,61,33,38,82,60,62,69,17,52,86,18,29,28
93,49,39,49,43,51,79,65,35,47,72,57,67,65,22,44,79,20,33,29
96,49,59,60,45,36,85,58,31,38,72,53,70,71,18,48,80,17,27,27
94,53,54,59,55,44,83,73,20,38,71,58,66,63,28,43,72,11,33,25
81,49,48,57,51,41,71,65,21,46,77,66,64,72,21,51,84,16,29,27
99,52,46,53,53,51,72,67,31,40,74,56,61,63,17,47,81,16,26,31
94,44,45,50,47,46,75,64,28,46,76,71,53,65,26,53,78,23,25,27
85,40,46,52,50,58,79,65,25,40,70,63,61,58,19,54,78,20,35,26
88,57,38,44,48,52,76,68,26,45,77,68,57,65,23,44,77,19,29,39
83,55,50,51,41,57,76,62,25,30,72,61,60,68,21,58,80,19,40,32
91,59,51,59,57,41,73,64,17,32,70,59,76,66,22,48,86,17,30,29
89,50,43,62,38,44,88,69,33,39,75,64,61,61,20,52,72,19,31,27
98,50,50,52,55,41,76,73,28,36,73,57,54,69,19,40,86,24,31,36
88,56,52,49,51,45,77,76,21,41,73,59,61,66,20,47,77,17,36,29
89,49,46,58,53,38,73,64,25,39,66,63,66,71,22,50,86,17,33,28
88,56,49,50,55,51,76,61,31,40,72,55,60,68,20,50,83,24,29,25
91,51,54,55,48,49,72,70,35,36,66,64,53,74,18,54,77,13,36,26
86,57,56,53,57,46,78,59,22,32,77,61,65,68,23,51,91,11,26,30
87,52,49,56,52,48,86,64,19,41,75,59,65,65,22,55,83,11,31,27
86,58,55,61,53,48,77,64,33,38,73,57,54,64,16,50,82,21,28,25
88,53,49,53,53,46,79,70,23,34,69,63,67,70,21,53,80,16,23,31
86,53,41,60,54,51,79,60,23,43,71,67,61,69,17,44,80,20,37,26
90,48,48,55,49,39,68,65,22,35,75,64,65,75,25,50,74,22,38,29
82,39,53,56,50,37,84,66,26,38,75,58,67,71,20,54,74,19,31,31
93,50,42,48,49,46,81,61,25,34,70,71,67,68,20,55,85,15,32,26
97,51,46,54,54,44,82,57,26,34,83,52,67,72,17,46,79,15,37,34
93,49,42,45,48,48,74,70,33,44,77,56,62,70,19,55,81,19,29,31
88,53,51,54,44,52,84,66,21,44,75,69,65,63,20,51,77,17,24,29
