"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
91,53,47,54,44,45,78,64,20,38,76,65,58,69,18,59,78,21,28,34
84,52,45,52,51,58,75,72,24,43,76,51,68,65,20,48,84,19,32,30
91,55,51,57,44,53,68,62,32,30,76,68,58,66,22,50,73,26,32,31
89,55,37,63,53,48,86,64,23,41,71,64,60,68,18,41,79,19,31,39
86,60,40,42,51,52,81,58,38,35,68,68,56,62,23,45,86,19,30,33
87,47,47,60,53,46,76,69,27,28,70,64,64,70,17,52,87,20,35,31
89,59,52,46,48,46,81,69,29,43,66,59,61,69,24,44,81,20,34,31
93,46,52,51,52,40,73,70,30,34,68,52,58,72,25,53,81,20,37,31
92,52,52,48,55,30,83,64,32,39,74,54,56,73,19,48,79,23,28,36
88,59,50,50,52,52,79,72,25,35,70,68,59,60,20,38,78,22,31,33
89,52,41,57,53,52,69,66,27,38,66,66,69,71,29,45,83,23,27,21
81,52,43,58,56,53,77,55,25,26,70,70,61,74,18,45,80,22,33,30
91,50,53,58,56,51,80,62,28,37,74,51,59,67,18,53,82,19,36,22
95,43,48,61,47,52,80,57,25,35,73,66,63,68,21,45,86,16,34,26
89,50,48,46,48,51,79,63,26,39,73,63,75,68,19,56,77,14,24,31
87,55,44,57,52,46,78,56,29,41,72,60,63,74,22,44,79,19,35,32
80,54,48,46,44,49,70,65,28,46,80,60,54,74,29,52,82,17,37,27
90,55,50,47,50,54,76,58,23,38,77,57,60,68,23,50,77,25,33,31
90,49,47,59,47,46,75,64,29,39,70,59,69,63,28,49,74,21,23,36
90,52,48,48,50,39,84,68,30,43,76,58,64,66,20,49,73,21,30,30
92,43,44,40,44,59,75,60,25,38,71,65,62,64,26,58,84,20,38,34
88,54,55,55,46,47,80,57,27,38,77,51,70,68,25,51,78,18,30,30
86,50,50,54,49,43,81,65,22,41,71,66,63,74,21,50,74,21,32,27
83,55,43,58,53,57,84,55,23,46,81,66,53,71,20,37,84,18,29,28
86,51,49,57,55,50,86,66,24,43,68,66,62,67,20,39,72,12,37,33
90,45,49,50,50,55,78,48,34,44,77,54,60,72,20,50,79,21,27,29
83,56,53,54,44,42,75,68,36,40,66,69,61,67,22,44,76,21,31,35
87,52,43,55,55,47,83,63,22,34,67,61,66,72,22,52,74,14,34,34
84,52,48,55,54,43,81,61,20,35,73,58,64,80,23,55,82,22,31,27
86,64,52,60,52,34,83,49,27,40,69,64,56,67,27,47,88,12,33,38
87,49,42,55,50,50,78,62,25,47,67,68,61,74,20,42,82,19,27,33
90,56,49,57,41,49,85,56,25,31,74,59,64,76,20,42,85,17,33,39
82,52,47,54,48,50,78,67,29,37,69,60,64,80,24,45,77,20,29,38
83,56,45,57,44,48,75,62,27,40,72,64,62,68,17,60,81,19,36,29
86,50,48,51,54,44,78,48,25,40,72,64,63,74,23,57,81,14,44,24
96,51,43,48,50,50,77,54,26,44,77,63,66,65,22,43,84,19,33,29
89,41,48,55,50,49,74,56,28,51,71,62,65,71,20,49,76,21,27,38
93,47,58,42,55,40,81,60,29,41,69,68,64,74,19,41,77,20,33,27
87,54,52,58,46,49,81,64,26,31,78,64,59,60,16,45,83,20,36,31
94,61,58,48,49,52,76,58,24,37,70,58,56,60,31,56,72,11,32,33
95,42,47,51,47,48,77,64,36,48,66,63,60,63,24,49,77,20,27,29
89,40,53,60,45,50,84,65,28,43,69,60,67,68,22,39,69,16,30,33
96,40,56,48,45,52,77,61,25,39,75,71,62,75,21,49,87,16,29,24
92,48,46,51,57,44,77,61,33,35,66,65,64,72,18,45,85,22,36,30
88,45,41,47,42,45,77,61,28,49,75,59,64,67,31,48,81,22,33,35
85,59,43,56,59,49,75,61,24,37,79,63,62,64,25,46,78,20,36,25
92,42,57,53,51,43,74,72,29,43,68,61,59,73,17,46,76,15,33,38
87,45,47,50,53,44,78,58,25,35,75,61,61,72,28,47,84,15,41,28
84,55,50,53,50,50,76,68,22,36,75,65,60,59,24,59,85,17,32,29
91,46,42,49,46,43,81,69,33,31,68,67,64,71,19,56,79,30,36,26
84,46,45,52,49,50,73,73,31,49,75,64,63,65,21,45,80,16,28,32
93,51,39,52,53,47,77,55,27,36,70,66,56,75,21,57,83,14,30,34
96,50,45,51,48,49,77,62,26,48,70,47,67,70,25,42,87,22,32,26
88,50,44,54,49,41,76,60,23,42,74,72,62,69,23,51,84,25,32,24
94,53,55,49,49,54,77,65,31,38,82,53,52,62,29,42,91,17,27,25
91,49,48,54,44,53,71,65,30,35,70,73,61,72,23,34,73,21,32,32
83,63,45,45,51,47,76,64,25,44,71,62,60,63,21,45,84,22,27,34
91,54,51,60,47,51,84,62,25,38,68,53,58,73,23,46,74,24,29,27
83,48,49,51,46,57,74,65,28,38,66,61,61,71,23,54,78,21,26,35
95,40,52,55,45,44,78,63,32,43,75,48,60,60,26,42,83,22,30,43
81,51,47,53,50,41,89,59,23,37,78,62,67,69,21,54,80,17,30,31
87,51,48,50,56,50,78,67,23,41,67,65,63,68,17,50,77,23,26,32
87,48,47,53,44,63,73,58,24,37,71,67,55,72,25,47,78,16,30,37
84,66,47,49,42,44,81,70,27,46,70,60,58,66,23,42,77,18,32,33
92,44,51,50,57,48,76,58,27,41,73,57,64,70,25,46,80,22,23,30
90,53,39,59,47,46,89,68,21,34,66,60,68,68,20,49,78,16,38,34
89,54,50,55,46,48,79,62,25,33,73,60,68,77,17,42,82,18,34,32
93,53,48,51,51,56,78,57,25,45,71,59,70,63,21,43,81,22,27,27
92,46,39,53,55,43,76,68,25,33,67,60,65,77,22,53,84,20,35,29
99,54,46,53,48,46,82,64,25,37,66,58,63,63,22,57,76,20,31,29
93,58,49,52,47,49,85,49,24,46,74,62,60,67,17,46,83,21,34,35
83,52,54,54,44,35,75,64,27,45,68,64,54,69,21,49,85,20,36,29
95,55,48,58,52,42,83,68,26,40,63,52,56,75,21,49,82,16,28,34
95,53,56,51,46,50,79,62,38,43,63,56,56,61,30,50,74,17,28,29
87,46,51,59,49,40,87,64,30,34,72,67,57,61,24,48,73,17,36,36
90,54,50,46,51,47,81,67,26,46,61,55,62,69,22,51,78,17,38,25
82,50,40,46,52,48,73,67,25,46,73,59,60,75,16,49,85,22,38,30
82,63,39,53,56,41,85,61,24,31,65,66,64,77,22,48,72,23,39,28
86,55,46,61,46,46,78,52,24,41,67,62,61,76,24,49,78,20,40,30
95,45,44,50,53,46,78,66,30,33,71,66,68,67,21,42,77,23,33,35
83,57,54,52,49,44,78,66,24,38,81,63,62,70,19,44,78,18,26,36
91,45,48,70,38,42,80,65,30,40,69,56,56,79,25,46,79,21,26,35
90,51,41,54,50,50,76,71,28,41,72,56,69,70,25,39,79,17,29,28
92,52,45,61,45,53,82,51,27,35,74,58,61,68,17,42,82,21,29,36
84,47,54,62,51,47,77,61,22,38,77,60,64,70,22,60,80,15,24,32
82,57,39,60,46,38,83,57,24,56,71,60,61,77,23,45,82,17,29,31
84,51,39,51,48,41,78,60,30,40,66,66,61,66,30,44,79,28,33,38
90,47,48,61,52,42,82,70,24,45,69,62,57,72,20,54,81,13,29,32
84,51,52,51,49,47,80,65,19,39,75,62,62,74,19,51,74,23,31,34
90,46,44,58,55,52,78,58,28,33,71,56,58,61,21,55,81,19,39,31
88,53,53,52,52,52,77,57,25,45,69,68,63,69,25,46,75,19,24,27
78,55,39,54,54,43,73,73,24,45,71,70,65,74,22,45,83,21,33,30
81,55,44,51,47,43,84,65,28,35,69,60,64,77,20,50,80,18,29,37
90,59,39,57,43,36,78,59,22,50,67,57,65,67,26,55,83,21,34,31
91,58,51,57,46,51,80,51,22,37,74,65,61,68,25,48,81,18,27,32
96,58,50,49,49,45,77,56,35,36,66,57,66,64,22,55,81,14,37,25
92,41,44,57,48,47,72,69,28,36,71,53,74,66,23,50,74,29,36,28
86,52,51,52,49,51,78,66,23,39,80,64,54,72,19,43,90,20,26,33
87,49,43,53,53,52,74,58,22,42,62,60,77,73,17,52,84,13,32,36
89,56,42,54,52,48,74,59,23,32,74,57,68,73,33,46,86,16,28,31
94,46,53,64,46,43,78,59,34,42,70,58,60,65,23,46,73,17,33,33
92,49,40,54,54,48,84,69,31,37,64,57,57,79,22,55,75,16,28,32
96,50,48,47,49,43,70,65,27,35,81,62,61,68,19,48,73,31,40,24
92,55,49,53,51,55,76,62,26,34,74,55,64,72,19,55,83,20,20,29
86,46,50,60,51,41,79,59,23,40,70,50,62,63,25,51,80,19,29,42
79,60,56,49,47,44,71,72,24,41,76,59,51,75,22,41,82,32,25,33
94,43,55,53,53,47,80,57,25,52,73,61,64,68,23,45,82,21,30,21
82,57,46,52,58,56,74,52,27,40,72,66,64,67,20,41,83,21,32,31
92,45,54,54,51,48,82,61,31,42,69,61,58,71,19,39,77,20,31,29
81,52,55,52,51,42,68,69,28,40,76,62,59,67,20,47,91,16,32,32
90,45,45,55,56,41,78,66,24,46,74,74,53,65,25,36,78,22,35,28
93,53,44,57,48,59,80,55,25,41,68,60,57,66,17,41,86,25,36,26
86,50,43,58,42,49,75,69,24,34,84,65,60,52,24,48,80,16,48,29
79,47,53,58,54,45,73,68,31,39,74,64,54,66,16,52,83,20,29,33
91,52,46,52,48,59,77,65,23,37,66,72,59,65,23,45,84,15,28,31
91,50,49,47,47,46,71,67,28,38,80,65,75,63,18,53,79,18,27,36
90,56,44,59,43,52,78,54,20,42,67,65,65,67,23,43,82,17,33,36
88,53,50,52,42,51,82,64,23,31,74,61,70,63,23,48,77,18,39,29
84,48,47,52,47,52,78,64,31,35,73,61,63,73,21,49,83,22,33,27
90,52,40,49,52,43,81,69,26,41,66,69,66,67,24,52,79,20,27,24
80,61,47,45,49,46,72,52,27,45,71,55,67,68,31,63,77,15,35,29
89,51,44,59,40,43,85,65,27,43,75,61,60,68,24,50,74,18,37,28
79,61,47,46,53,49,87,68,25,38,67,61,63,67,18,43,86,17,39,29
93,52,47,50,62,49,79,60,28,50,71,65,59,67,16,61,69,22,28,26
81,49,45,55,42,52,84,61,28,41,73,62,67,65,23,51,76,12,39,32
93,54,52,51,41,45,71,62,22,37,69,64,72,70,26,48,83,12,36,31
94,53,48,60,46,45,82,64,23,43,67,57,66,67,23,47,74,15,31,35
86,46,52,51,48,51,84,56,25,43,67,55,66,66,20,54,85,17,38,36
94,56,49,53,52,48,84,52,21,42,74,59,62,63,21,50,80,23,31,24
95,48,46,56,41,50,81,68,29,32,67,65,63,72,22,48,79,18,32,33
89,50,45,52,47,50,74,65,28,46,68,61,54,67,19,46,92,21,31,33
94,40,40,43,45,51,81,64,33,45,78,62,59,75,23,49,83,20,37,29
82,62,54,62,53,50,80,63,24,40,66,57,61,66,18,44,84,15,31,27
87,53,47,47,49,45,80,62,26,33,84,65,69,72,17,50,76,17,34,32
95,55,53,49,45,44,74,70,23,44,77,69,49,74,17,47,84,18,40,23
82,47,47,56,59,51,75,60,20,38,81,59,71,75,18,48,81,19,28,29
86,55,50,45,40,48,77,63,28,32,77,59,56,72,24,68,85,17,27,32
83,60,54,59,42,41,77,57,23,34,77,62,63,68,26,50,76,13,37,36
94,61,50,55,49,48,80,64,26,43,69,61,62,63,16,45,75,18,32,29
90,51,54,63,52,42,78,64,31,32,77,62,67,63,16,54,77,17,30,27
94,51,48,56,44,47,73,56,20,44,70,68,67,70,25,51,80,20,33,28
84,58,50,56,52,42,81,56,27,44,67,59,61,60,25,50,75,24,34,30
77,50,50,51,50,55,75,68,31,43,67,54,63,64,25,55,71,16,31,33
87,53,50,42,47,51,86,66,29,40,71,62,58,67,22,55,82,24,26,27
87,54,52,55,48,45,85,56,30,36,65,67,54,66,25,48,84,16,31,35
96,59,49,54,47,53,70,59,29,40,74,57,63,70,18,55,80,19,29,27
89,60,49,52,53,54,77,62,24,30,71,59,60,72,22,52,79,18,36,23
86,60,45,51,38,48,73,56,24,32,78,63,67,74,20,63,76,24,39,33
91,53,51,45,52,51,87,64,29,36,73,57,53,68,16,45,79,27,31,32
90,58,41,48,46,48,74,57,35,44,72,59,64,70,22,50,86,21,30,23
83,47,62,56,54,53,70,67,26,44,73,65,56,72,21,40,69,22,30,32
92,48,46,58,48,47,75,64,23,34,72,64,60,68,22,56,83,15,32,32
88,44,45,60,49,49,72,76,29,35,71,62,64,67,19,54,71,21,32,33
83,50,48,55,47,48,74,61,27,44,76,54,54,74,20,49,72,24,36,31
85,53,54,50,45,49,79,65,31,42,71,55,54,79,20,38,82,17,32,33
87,46,48,47,51,57,69,61,24,42,69,65,71,78,20,44,86,18,32,25
77,55,45,58,45,48,81,60,32,40,65,65,61,68,21,47,85,23,31,32
89,52,36,58,53,53,79,59,31,32,71,65,65,65,20,50,82,24,31,30
87,50,39,53,52,38,81,64,21,43,66,62,58,68,29,52,79,18,38,36
79,57,56,53,45,53,76,58,24,43,78,67,58,73,21,40,74,21,31,33
92,40,49,53,54,47,71,75,25,41,70,55,72,73,21,42,82,17,32,29
85,51,51,60,61,40,76,61,28,36,69,51,60,68,24,50,82,24,33,28
97,42,38,55,54,55,73,55,24,37,69,61,61,69,20,62,79,23,32,30
93,43,47,51,48,49,82,62,24,41,69,64,65,72,24,46,80,22,32,27
83,61,49,63,53,46,75,65,28,32,67,71,54,64,18,48,76,21,37,30
88,45,52,47,40,45,79,59,25,50,74,64,66,70,16,48,90,21,38,26
91,50,50,59,38,49,81,66,26,35,72,67,69,66,24,42,78,15,34,38
83,48,46,54,48,55,88,68,31,37,69,58,59,74,26,41,76,15,26,36
80,48,47,43,51,53,82,67,27,43,76,63,59,74,24,45,81,16,34,31
93,43,47,52,61,47,82,59,28,33,76,53,58,69,21,57,70,23,31,35
88,47,41,55,42,48,80,68,29,34,74,60,74,63,20,50,85,17,34,31
81,56,54,44,52,41,82,63,26,41,79,53,60,71,18,45,91,15,37,32
90,56,50,56,50,46,72,59,27,41,72,71,49,60,18,44,86,23,36,30
85,52,41,52,57,47,79,60,26,40,65,65,66,67,30,44,80,15,35,30
87,47,50,52,46,46,84,65,26,39,65,52,71,63,24,52,81,22,31,29
91,48,49,56,54,43,76,66,22,36,63,59,70,66,23,49,84,22,32,27
88,53,59,48,53,49,73,50,22,42,71,63,53,65,22,59,82,24,30,26
92,45,45,59,48,55,81,69,23,37,77,59,66,63,27,43,80,23,23,29
80,55,49,47,54,57,74,58,23,36,72,68,64,63,24,45,82,29,26,27
88,50,52,54,56,49,74,68,27,39,67,62,59,66,22,43,91,19,33,25
90,45,52,64,52,48,70,63,19,34,62,66,56,66,33,59,88,15,30,31
97,49,48,56,43,37,79,64,29,37,70,66,61,71,20,51,72,18,37,39
88,49,47,49,48,51,75,68,21,41,81,64,58,67,23,54,77,18,31,30
82,45,48,48,56,54,83,59,21,40,76,69,70,74,22,50,78,16,26,27
87,49,51,50,51,54,75,62,28,44,75,58,61,78,17,46,80,11,38,27
88,45,52,55,57,48,78,57,27,45,74,58,63,74,22,43,86,19,27,32
87,50,48,43,49,46,84,58,21,45,81,55,52,68,22,50,84,21,37,32
87,54,44,49,47,43,67,58,31,45,77,62,64,72,18,48,81,19,36,26
93,47,49,47,48,51,68,66,31,46,70,52,71,63,24,46,81,21,32,31
90,54,51,45,52,47,80,53,18,37,63,55,62,65,23,61,87,32,35,30
83,52,44,61,53,53,66,60,24,29,72,62,63,71,22,59,85,22,32,30
84,50,54,58,45,54,77,66,27,47,74,57,67,65,17,49,79,20,31,22
89,59,50,58,50,44,73,59,28,36,72,67,62,67,26,48,82,17,25,26
88,51,53,54,48,49,79,55,24,42,75,59,57,70,20,54,76,19,37,34
86,57,47,56,45,48,77,62,24,31,65,64,62,69,22,58,73,24,28,33
83,47,62,46,48,51,77,66,21,40,68,63,49,68,22,58,77,23,39,28
82,55,36,54,41,44,85,68,30,35,70,69,58,75,29,48,72,23,32,31
79,55,50,52,37,61,81,68,25,48,72,55,55,68,19,59,81,13,28,37
97,43,48,50,49,48,67,69,28,39,67,60,65,70,23,47,73,23,41,29
86,60,36,54,51,47,75,54,22,46,71,65,52,68,29,60,78,20,35,29
85,54,55,56,57,42,77,76,22,33,64,53,68,70,25,53,81,19,25,25
80,46,48,50,46,47,85,62,31,49,85,64,68,70,16,44,83,17,32,28
82,47,50,55,48,49,77,63,23,37,73,58,70,80,25,43,84,25,32,22
82,46,47,55,60,47,85,63,29,37,68,64,62,61,18,48,71,21,33,34
92,50,45,57,53,47,79,64,29,41,73,58,56,70,20,46,73,20,32,31
84,58,43,55,46,42,80,62,27,34,74,60,62,71,20,59,84,21,31,32
92,59,55,49,63,41,72,59,29,35,67,60,57,67,22,52,84,21,34,30
88,41,47,55,44,38,79,69,23,40,76,65,67,68,21,50,84,29,34,30
88,53,51,53,42,47,79,66,34,41,81,57,58,64,24,46,77,16,39,30
78,52,40,48,55,49,73,59,22,39,83,60,65,68,26,45,89,22,34,29
94,45,42,47,52,40,75,69,29,36,73,61,70,69,25,40,80,20,36,35
86,64,45,48,45,39,78,61,24,51,74,56,62,70,26,46,86,16,34,33
78,55,49,52,47,55,77,67,26,32,72,67,57,64,26,47,87,21,35,30
95,54,47,48,48,51,69,67,21,37,69,59,58,73,17,58,78,23,34,35
86,45,43,57,62,43,82,66,26,45,76,62,59,68,25,40,77,17,28,33
92,61,48,50,51,48,74,67,20,37,73,63,58,60,20,55,83,16,33,31
89,56,55,52,48,47,72,60,24,42,78,64,72,63,19,42,71,18,33,36
85,55,42,53,45,41,78,63,20,40,75,74,63,74,21,53,82,25,24,28
80,48,53,50,50,52,78,58,26,43,86,60,66,68,28,52,82,19,27,26
86,49,49,51,50,42,72,67,27,44,68,63,64,69,18,53,76,18,34,38
92,55,45,45,51,38,79,59,28,39,76,53,60,72,24,54,82,17,41,30
83,53,50,58,52,43,80,62,28,42,75,51,70,60,23,46,78,22,24,36
90,52,46,58,49,51,78,62,25,35,76,63,62,73,25,47,75,17,32,25
90,49,47,57,54,44,78,59,22,40,73,64,67,72,22,49,76,14,26,32
96,48,45,51,51,48,71,59,20,32,78,68,67,68,26,55,79,17,37,32
92,48,42,43,52,46,84,68,31,35,68,67,66,74,20,46,77,21,32,32
89,51,39,46,56,46,76,57,30,39,70,64,61,65,22,56,77,24,32,34
90,55,57,57,46,49,80,66,31,36,71,60,61,62,22,52,83,17,31,29
88,46,49,58,44,57,74,61,26,44,84,54,52,67,19,52,81,25,23,34
83,59,45,58,63,47,70,64,26,52,70,50,54,64,20,55,73,19,35,30
92,50,42,56,35,45,84,67,25,41,69,67,63,64,26,51,72,23,37,32
94,50,41,49,44,44,71,73,30,40,68,77,62,71,21,47,82,15,34,33
90,57,40,50,53,49,72,68,27,42,73,62,53,66,26,45,81,19,34,30
85,56,42,49,55,49,69,63,21,48,75,63,62,74,17,55,74,21,23,37
89,46,45,62,45,59,82,64,23,36,76,61,66,61,20,48,82,19,33,30
87,53,51,56,51,46,71,68,23,38,72,61,54,62,23,49,83,15,36,34
77,44,42,53,49,49,76,67,26,51,60,61,71,69,25,51,83,27,30,28
93,59,51,56,53,49,72,58,26,42,74,59,68,71,23,41,81,23,25,25
91,52,44,47,50,54,87,70,35,37,73,65,58,61,22,44,82,18,20,37
93,55,42,53,50,52,73,61,28,32,68,67,58,68,24,65,77,14,33,28
89,48,56,57,46,49,78,65,29,34,71,60,58,73,21,46,79,14,34,32
86,63,52,51,46,51,84,70,24,33,66,60,56,62,20,54,80,21,30,29
94,52,57,55,53,47,68,48,27,37,73,62,70,66,21,49,85,11,31,31
86,46,33,50,54,50,78,65,26,45,76,59,57,69,22,46,84,26,32,27
90,50,47,53,49,53,77,57,27,38,75,61,59,66,18,56,82,25,27,26
85,55,47,54,48,40,84,58,30,48,61,57,61,75,19,48,78,20,32,29
94,54,42,51,55,53,74,57,23,41,66,70,66,66,17,50,85,17,34,38
86,49,42,52,55,50,77,64,31,38,70,55,54,66,26,46,86,17,38,29
87,53,42,51,48,54,82,66,21,41,73,61,69,61,28,50,76,29,25,25
80,46,57,58,45,47,81,58,27,37,83,63,71,71,20,50,80,21,29,25
90,50,50,54,54,46,78,60,23,33,68,66,62,64,26,41,84,15,36,32
85,56,42,60,55,45,68,58,24,41,77,62,69,66,24,45,73,23,37,27
86,47,44,58,48,48,76,62,20,42,81,62,68,63,21,54,80,18,32,28
89,55,41,58,61,46,79,61,29,41,70,57,64,67,22,37,77,26,29,28
92,56,46,52,43,49,77,68,29,37,69,73,66,70,17,46,83,15,25,31
88,39,47,49,56,49,81,69,25,39,73,66,59,74,27,55,77,17,28,27
83,63,39,55,42,54,77,66,21,47,71,69,60,66,21,42,80,18,30,37
91,55,41,55,53,51,74,60,28,35,74,64,60,68,20,51,77,28,27,31
91,51,44,53,49,51,73,67,25,39,81,66,66,67,20,42,70,16,33,36
92,54,45,59,53,54,78,56,24,38,76,62,57,70,22,47,76,13,28,36
84,56,45,45,40,43,74,64,31,39,68,60,63,77,19,46,84,25,29,33
92,45,45,48,58,49,82,57,20,41,69,64,60,72,23,50,80,20,37,37
94,53,46,43,50,44,74,66,26,41,71,55,54,76,27,47,84,28,33,37
79,58,49,46,48,41,84,59,34,47,74,68,58,64,22,46,70,21,34,28
88,54,40,50,43,50,77,62,24,38,70,58,65,73,25,53,78,26,31,34
84,58,43,55,58,47,86,61,21,45,57,58,73,77,20,49,78,12,36,36
77,48,47,57,57,52,80,70,31,45,69,65,59,72,23,46,76,14,32,28
86,51,45,48,48,53,69,61,29,44,69,66,65,72,19,53,80,21,32,32
88,49,52,54,45,50,77,61,30,35,75,61,73,63,17,48,85,21,26,27
91,53,51,51,52,51,84,62,29,42,69,56,63,73,18,44,74,21,29,33
86,44,42,52,55,41,78,65,29,44,71,66,55,79,24,52,84,17,33,26
85,44,53,46,50,48,84,65,31,33,83,58,60,75,18,41,77,28,37,22
80,50,42,50,47,46,81,64,28,40,71,66,61,67,21,54,84,22,24,34
92,54,48,55,44,40,63,64,30,40,75,55,62,72,22,57,84,21,28,27
93,61,46,53,42,44,73,67,26,40,71,69,62,71,20,42,78,17,36,28
92,49,48,55,51,61,79,65,26,27,73,55,59,73,22,52,76,20,29,33
86,55,51,44,49,48,70,69,33,41,71,63,53,66,21,50,82,21,31,30
96,45,44,43,53,42,82,59,27,49,71,54,55,73,21,56,84,30,28,33
89,54,51,55,45,47,74,64,28,35,84,65,68,67,23,48,71,16,27,33
87,50,46,50,50,39,82,75,38,39,77,66,56,67,22,52,77,13,28,36
90,61,51,55,44,48,70,64,27,41,58,61,68,67,21,48,84,20,39,23
87,65,42,55,49,45,81,56,27,44,68,57,59,69,29,50,84,20,26,38
90,51,50,51,42,50,76,53,22,42,63,71,62,69,22,54,87,14,34,32
84,47,45,58,44,44,80,70,30,39,70,70,62,68,27,51,79,18,37,26
84,48,43,44,52,44,73,60,30,42,80,59,66,72,22,49,82,17,43,29
87,50,54,54,52,49,74,60,32,30,76,55,59,72,25,50,80,15,31,27
88,52,43,48,47,46,71,66,22,39,76,61,63,76,30,42,87,20,28,35
85,48,39,60,48,54,77,68,31,40,69,62,58,71,21,50,77,18,34,32
92,61,52,60,46,47,79,64,27,34,76,57,57,66,23,40,80,21,23,33
96,53,45,49,54,50,74,65,29,36,63,57,64,59,18,51,82,25,39,30
92,43,47,56,45,45,76,66,23,35,77,54,64,62,26,53,88,23,34,32
86,49,49,45,44,50,70,68,26,37,71,60,71,72,27,49,78,18,25,33
88,48,47,54,47,37,84,66,34,38,72,66,61,69,20,45,74,28,34,33
88,58,40,52,48,44,78,61,28,46,70,61,59,69,21,47,82,22,32,31
83,52,51,62,44,46,77,57,26,44,70,61,71,63,26,50,77,13,33,27
91,51,45,55,46,45,77,59,25,42,67,63,66,76,21,47,79,15,29,31
82,52,54,42,63,44,79,44,22,41,69,59,64,71,23,46,82,23,42,32
76,57,51,49,59,44,77,63,21,45,75,63,60,60,23,48,76,25,34,31
87,56,54,54,54,40,77,60,20,50,71,57,65,68,17,47,76,22,36,26
90,52,46,45,51,48,82,60,32,35,79,59,61,71,18,48,73,21,36,32
85,52,41,50,47,53,78,57,31,46,69,60,61,65,21,48,84,20,29,36
84,47,46,51,48,50,79,61,33,36,86,62,56,63,26,41,83,24,30,29
79,46,43,60,48,46,80,67,24,44,64,68,56,66,20,48,80,18,38,44
91,42,53,60,56,49,71,65,27,46,67,71,56,62,18,58,81,18,34,22
89,52,50,62,50,38,77,61,21,36,74,61,58,65,22,57,78,21,31,35
84,54,47,53,53,44,71,68,30,48,75,60,65,66,21,45,89,24,19,32
77,55,48,47,43,51,88,74,29,38,73,64,60,65,24,48,73,18,28,33
95,56,49,47,40,56,76,69,29,39,75,52,54,71,23,46,70,24,38,27
85,42,47,55,47,45,68,67,29,35,69,70,66,65,20,48,86,23,32,30
89,51,47,57,58,50,74,65,24,35,84,58,70,60,18,37,79,23,32,33
87,49,37,56,51,46,78,63,36,36,69,66,63,75,19,50,84,18,29,34
83,53,45,48,44,59,79,62,32,40,77,66,59,69,27,38,76,18,31,28
91,58,43,56,52,42,79,64,26,39,81,54,75,66,19,50,83,14,33,27
88,50,55,51,52,41,79,68,23,48,73,61,56,58,24,62,76,19,31,30
98,53,46,54,49,57,68,62,22,41,78,56,63,62,21,43,80,25,32,32
84,54,40,53,62,47,69,68,29,37,74,69,57,66,18,43,89,21,25,29
91,55,45,51,50,58,77,66,20,31,72,56,64,65,24,53,84,14,37,36
93,39,56,52,53,43,64,62,29,48,70,62,61,67,18,51,81,27,33,30
91,54,47,57,50,42,73,63,23,45,63,63,61,66,21,49,83,25,26,34
89,54,48,51,54,46,71,66,21,39,66,60,53,66,28,53,84,18,34,36
81,43,56,54,43,51,75,57,23,40,75,64,55,69,22,53,83,25,30,25
91,41,50,57,47,47,81,60,32,44,68,61,56,79,19,62,83,17,31,23
82,53,51,48,53,45,77,67,31,37,75,58,63,84,22,46,76,18,28,29
83,54,46,58,47,40,76,66,27,37,71,66,60,68,17,50,83,17,37,36
86,49,46,53,46,43,81,63,24,43,64,69,75,64,28,47,75,25,28,27
78,54,55,57,48,51,80,69,27,42,70,61,56,65,19,45,88,18,26,33
85,43,45,55,54,48,77,64,26,45,63,65,67,68,25,45,78,14,35,32
89,48,55,51,50,48,70,52,21,41,68,62,58,68,21,54,81,23,37,34
95,47,45,52,46,40,71,58,35,43,71,64,57,61,27,46,84,20,35,33
95,53,48,51,45,47,73,63,23,40,76,70,62,72,21,41,83,21,35,24
95,58,46,52,51,51,71,59,22,37,74,56,72,66,21,49,76,24,35,30
85,49,48,53,56,46,79,65,16,37,74,61,64,74,23,60,74,20,35,25
84,55,47,53,57,44,85,64,27,40,72,63,59,63,24,46,76,20,32,29
86,45,55,44,51,46,72,71,32,38,77,63,56,73,17,53,76,18,30,33
90,53,44,53,45,52,73,51,30,43,68,67,57,78,25,49,76,19,33,32
85,61,39,55,54,42,70,66,29,34,70,58,69,70,26,47,83,19,30,33
88,46,41,41,49,49,80,65,39,34,75,60,71,61,28,47,84,20,32,30
96,49,46,51,56,45,85,66,31,31,70,58,67,72,19,44,78,15,33,36
83,59,51,49,57,53,78,54,33,39,65,63,57,69,23,51,81,17,33,27
91,60,43,47,54,46,84,66,29,40,81,62,51,58,23,45,87,17,32,26
89,59,38,61,46,41,77,73,31,46,65,60,55,69,23,51,88,23,25,24
87,41,52,49,47,51,75,64,28,40,74,67,72,63,20,51,81,14,31,32
92,58,44,55,51,44,84,58,27,40,66,68,58,71,17,50,80,19,36,25
81,61,45,51,48,35,83,67,22,40,78,67,61,71,17,45,76,18,30,35
88,43,55,52,56,48,77,65,30,31,74,57,61,72,18,48,88,23,38,26
87,52,42,55,51,37,80,74,23,46,69,59,55,66,23,47,73,28,30,33
92,54,40,53,51,49,86,61,25,38,77,64,64,62,26,47,85,20,27,28
